Corrected time (s);WE(1).Current (A);Time (s);WE(1).Potential (V);Index
3139.99999207226;4.522705078125E-05;3155.98015403192;0.799560546875;315
3149.99999204701;4.50347900390625E-05;3165.98015400667;0.79925537109375;316
3159.99999202177;4.51385498046875E-05;3175.98015398142;0.799560546875;317
3169.99999199652;4.47967529296875E-05;3185.98015395617;0.7989501953125;318
3179.99999197127;4.4000244140625E-05;3195.98015393093;0.79925537109375;319
3189.99999194602;4.45343017578125E-05;3205.98015390568;0.8001708984375;320
3199.99999192078;4.4677734375E-05;3215.98015388043;0.799560546875;321
3209.99999189553;4.317626953125E-05;3225.98015385518;0.799560546875;322
3219.99999187028;4.44793701171875E-05;3235.98015382994;0.79925537109375;323
3229.99999184503;4.4476318359375E-05;3245.98015380469;0.799560546875;324
3239.99999181979;4.3572998046875E-05;3255.98015377944;0.80047607421875;325
3249.99999179454;4.404296875E-05;3265.98015375419;0.79925537109375;326
3259.99999176929;4.4427490234375E-05;3275.98015372895;0.79925537109375;327
3269.99999174404;4.30267333984375E-05;3285.9801537037;0.799560546875;328
3279.9999917188;4.3756103515625E-05;3295.98015367845;0.799560546875;329
3289.99999169355;4.49554443359375E-05;3305.9801536532;0.799560546875;330
3299.9999916683;4.31304931640625E-05;3315.98015362795;0.799560546875;331
3309.99999164305;4.2962646484375E-05;3325.98015360271;0.8001708984375;332
3319.99999161781;4.29168701171875E-05;3335.98015357746;0.79986572265625;333
3329.99999159256;4.2645263671875E-05;3345.98015355221;0.79986572265625;334
3339.99999156731;4.20135498046875E-05;3355.98015352696;0.79925537109375;335
3349.99999154206;4.3359375E-05;3365.98015350172;0.799560546875;336
3359.99999151682;4.307861328125E-05;3375.98015347647;0.79986572265625;337
3369.99999149157;4.30877685546875E-05;3385.98015345122;0.79925537109375;338
3379.99999146632;4.27947998046875E-05;3395.98015342597;0.79986572265625;339
3389.99999144107;4.16656494140625E-05;3405.98015340073;0.799560546875;340
3399.99999141583;4.26513671875E-05;3415.98015337548;0.79925537109375;341
3409.99999139058;4.15252685546875E-05;3425.98015335023;0.799560546875;342
3419.99999136533;4.09027099609375E-05;3435.98015332498;0.79925537109375;343
3429.99999134008;4.17938232421875E-05;3445.98015329974;0.79986572265625;344
3439.99999131483;4.19647216796875E-05;3455.98015327449;0.79986572265625;345
3449.99999128959;4.15985107421875E-05;3465.98015324924;0.799560546875;346
3459.99999126434;4.1058349609375E-05;3475.98015322399;0.799560546875;347
3469.99999123909;4.10675048828125E-05;3485.98015319875;0.79925537109375;348
3479.99999121384;4.0728759765625E-05;3495.9801531735;0.79925537109375;349
3489.9999911886;4.2266845703125E-05;3505.98015314825;0.799560546875;350
3499.99999116335;4.04510498046875E-05;3515.980153123;0.79925537109375;351
3509.9999911381;4.0191650390625E-05;3525.98015309776;0.79925537109375;352
3519.99999111285;4.0020751953125E-05;3535.98015307251;0.799560546875;353
3529.99999108761;3.94866943359375E-05;3545.98015304726;0.79925537109375;354
3539.99999106236;4.0032958984375E-05;3555.98015302201;0.799560546875;355
3549.99999103711;4.10369873046875E-05;3565.98015299677;0.79986572265625;356
3559.99999101186;4.01702880859375E-05;3575.98015297152;0.79925537109375;357
3569.99999098662;3.99993896484375E-05;3585.98015294627;0.799560546875;358
3579.99999096137;4.000244140625E-05;3595.98015292102;0.799560546875;359
3589.99999093612;3.98468017578125E-05;3605.98015289578;0.799560546875;360
3599.99999091087;3.98773193359375E-05;3615.98015287053;0.799560546875;361
3609.99999088563;3.95416259765625E-05;3625.98015284528;0.799560546875;362
3619.99999086038;3.98651123046875E-05;3635.98015282003;0.799560546875;363
3629.99999083513;3.89373779296875E-05;3645.98015279478;0.79925537109375;364
3639.99999080988;3.895263671875E-05;3655.98015276954;0.79925537109375;365
3649.99999078464;3.94927978515625E-05;3665.98015274429;0.79925537109375;366
3659.99999075939;3.841552734375E-05;3675.98015271904;0.79925537109375;367
3669.99999073414;3.863525390625E-05;3685.98015269379;0.79986572265625;368
3679.99999070889;3.8690185546875E-05;3695.98015266855;0.8001708984375;369
